id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
285,9.8647535e-05,2.0443156e-05,0.06476047,0.0005778875,8.034727e-06,6.3279025e-05,0.00014286923,4.1261724e-06,3.3317156e-05,3.7438913e-05,0.00038538605,8.464185e-06,1.5259293e-05,5.288474e-06,7.01561e-06,3.4619326e-05,8.878472e-06,4.7531128e-05,8.893739e-05,5.1487303e-05,1.706149e-05,0.00046579822,3.1312127e-05,2.30912e-05,0.00012597325,2.7971542e-05,8.804457e-06,0.0017846772,6.645697e-05,0.00026355614,0.007309106,0.0015363157,0.0005419507,5.7455e-05,0.20787026,3.453356e-05,0.00022020173,0.0004940721,7.8143115e-05,0.00016485366,0.003573467,1.0380877e-05,0.0018581711,9.38467e-05,0.0015930594,0.00029110527,6.5404092e-06,6.871789e-05,9.823262e-06,1.390582e-05,4.9240738e-05,1.8341141e-05,2.2684451e-05,2.582364e-06,4.8033566e-05,6.697603e-05,5.4637158e-06,0.00021169406,0.00034264117,8.346684e-05,9.573892e-05,0.01979447,1.7163471e-05,9.110993e-06,0.0001246294,0.00012697204,0.00023568737,0.00091110193,0.003946257,0.0035312083,1.7149729e-05,1.8968633e-05,0.00017685068,0.00025776768,3.0194694e-06,3.240445e-05,0.00011671027,1.5332302e-05,7.886517e-06,7.8084864e-05,6.9418156e-06,0.040120557,6.056622e-05,1.0199459e-05,7.470105e-05,0.00017903281,0.00011848185,0.00012507972,8.145619e-06,0.00011710305,0.6316387,6.1810124e-06,4.5131233e-05,5.3580175e-06,3.149977e-05,1.2297946e-05,0.0018613689,6.426682e-05,0.00010679053
287,6.722205e-06,8.045791e-07,3.1985896e-06,3.667192e-05,1.1223439e-06,7.0241845e-07,1.9756548e-05,4.3615137e-06,4.252038e-07,1.5669734e-06,2.0306902e-06,3.2987803e-06,9.05765e-07,3.0045649e-06,1.2142908e-06,1.2069561e-06,5.98011e-07,1.6540353e-05,0.002195975,4.8655755e-07,6.769277e-06,1.6571987e-06,5.635244e-05,2.8135579e-05,0.00012875702,6.319949e-05,4.5346528e-07,5.5882076e-05,1.493819e-05,6.0190146e-06,1.0375496e-05,2.9026028e-06,3.7668005e-06,3.9963215e-05,1.5518121e-06,2.4343383e-06,7.921419e-06,1.0409286e-06,2.275046e-06,4.3499117e-06,1.2051554e-05,1.6563343e-06,5.4000037e-07,0.0001030455,1.8890938e-05,1.4875284e-05,6.794028e-06,5.0787594e-07,2.5783042e-06,9.0852955e-06,1.1341234e-06,2.0370892e-06,1.7013337e-05,1.2095902e-06,1.0048102e-06,3.0905954e-07,1.716991e-07,3.6440262e-05,1.48218705e-05,1.6254882e-06,0.9781018,1.9012872e-06,0.010835235,2.105301e-07,8.9251364e-07,2.8624501e-05,5.02111e-06,6.1018127e-06,4.562317e-06,1.3033093e-06,4.64135e-06,3.76684e-06,1.2933493e-06,4.3488453e-06,1.1781202e-06,5.10569e-06,1.1216354e-06,8.332287e-06,1.3720204e-07,0.00025913125,3.4226466e-06,2.3690387e-05,2.4339377e-07,6.732852e-07,1.3620971e-06,2.6610771e-06,3.9404513e-05,1.2143395e-06,2.5025172e-06,8.697454e-06,3.9328506e-06,0.00758679,9.90338e-06,2.6287128e-06,5.588212e-07,2.9517498e-06,1.8956936e-05,2.569949e-05,4.8368615e-06
292,4.870458e-07,1.1339634e-07,7.288758e-08,2.730032e-07,3.8222773e-08,9.0150365e-08,1.0024596e-05,0.00013247108,4.202108e-06,1.2636868e-07,2.1402748e-08,1.3072119e-05,6.634339e-06,0.0002257076,1.0009126e-06,1.4781789e-07,1.041387e-08,0.99940085,6.053356e-08,4.2395495e-05,3.5052313e-08,5.9547887e-09,5.4012048e-08,1.1939195e-08,4.5793374e-08,1.3253602e-08,1.6536877e-07,5.552361e-08,3.8451642e-08,2.8015416e-08,1.9965609e-07,3.752504e-08,1.5775303e-06,9.329353e-07,5.376044e-08,9.324153e-08,2.1104042e-07,1.2050953e-07,2.5699467e-08,1.0218429e-08,1.4744339e-07,1.098736e-06,6.259881e-08,2.1847661e-08,1.0301163e-05,4.6265177e-06,1.5370285e-08,1.24339185e-05,1.9603205e-05,2.7438188e-07,1.8342732e-07,1.3235533e-09,1.3771634e-06,2.2999174e-07,1.11742466e-07,1.09150626e-07,4.313875e-09,7.134294e-05,1.3210401e-05,7.893212e-08,2.380082e-07,3.7504574e-08,3.8649202e-07,4.0104158e-07,3.0235434e-08,1.0431648e-07,1.2906344e-08,1.2388537e-07,1.3405989e-07,3.964169e-07,4.2664258e-08,1.3805368e-07,6.1997647e-09,7.0803475e-07,2.4059029e-08,4.300314e-08,2.859685e-07,5.9871215e-09,1.2782529e-08,3.9309443e-06,1.0755094e-06,4.7268938e-07,3.684252e-07,9.340035e-07,9.122381e-08,1.2111406e-07,3.6105414e-06,4.2191883e-07,7.18348e-08,1.8615843e-06,1.5788916e-07,1.2157179e-06,5.213352e-07,5.037875e-07,1.333796e-06,3.0521958e-06,3.671777e-08,4.903295e-09,3.604388e-07
293,1.8570978e-05,7.5197124e-05,5.857924e-06,1.0610416e-05,4.3643677e-06,5.865345e-05,1.0191814e-06,2.5181347e-05,2.2971846e-05,1.3445493e-05,0.0004298319,1.5566782e-06,6.3772e-05,1.9152903e-05,0.00011232925,1.7643866e-06,0.0003967531,5.1925113e-06,1.7128452e-05,5.4021953e-06,2.4642245e-06,0.00033811558,1.0446748e-06,1.0347367e-06,8.6352895e-07,1.4434438e-06,0.02649127,2.788177e-05,7.7616465e-07,1.1015386e-06,6.943747e-07,0.00027714268,4.1495845e-05,6.240219e-06,2.1458202e-06,7.96727e-06,2.1992705e-06,2.2997108e-06,1.8491177e-06,3.506674e-06,1.0138149e-06,0.00033024154,0.00029556174,1.9955155e-06,0.00025355126,7.828825e-06,0.0007098964,8.8453487e-07,4.8892443e-06,0.00015410947,7.5861994e-06,0.0019720988,1.1416779e-05,1.5214498e-05,0.00012484523,4.745104e-06,0.005192591,1.4244139e-06,1.2314156e-05,8.072125e-06,5.8543833e-06,5.705725e-06,7.616174e-06,2.4440442e-05,0.0039621983,7.112713e-05,0.00016476364,3.0711686e-07,0.00038284258,2.9732216e-06,2.5133181e-06,2.4182657e-06,0.000108191256,2.6458974e-05,0.00028660108,0.92862254,2.706096e-06,0.0001401229,0.00022875493,5.439347e-07,2.1946423e-06,5.9988483e-06,2.2716595e-06,0.026636517,8.3499894e-05,3.8471855e-05,1.7987082e-05,1.3120401e-06,0.00095614634,4.75737e-06,7.5874364e-06,5.932908e-06,0.000121383244,2.5954002e-06,4.2085325e-05,3.77031e-05,3.910532e-07,0.0003389411,3.4868568e-05
295,2.9912374e-06,6.3022235e-06,0.00021957321,8.715858e-06,4.1650624e-06,6.6070585e-05,4.650267e-06,5.286261e-07,2.4416026e-06,3.754551e-06,5.7620505e-06,1.3981166e-06,1.067795e-06,3.3530857e-06,1.9137411e-05,1.1949315e-05,2.2463695e-05,3.793407e-06,0.0001793874,3.9215192e-06,1.513418e-06,0.0007004772,7.558043e-05,1.2069111e-05,3.5583515e-05,6.897393e-05,4.482667e-05,0.9479043,1.9891144e-05,1.172138e-05,2.2502505e-05,6.2588326e-05,3.1643244e-06,3.294625e-06,0.0004997689,1.7172244e-05,0.00012663231,3.792575e-06,5.542187e-06,6.824698e-05,0.00022146339,1.1924032e-05,0.00084353826,0.00024035496,0.000676848,2.6457458e-06,7.5445437e-06,3.826103e-06,1.0880312e-06,4.746912e-06,9.5016505e-05,2.7802207e-05,4.438843e-06,8.292143e-07,7.64452e-06,5.071061e-07,3.1510637e-05,0.00029700546,0.00010251908,1.1658759e-05,2.9387253e-05,0.00019614058,0.00031866148,2.8771976e-05,1.1196945e-05,1.5841892e-06,0.031068522,5.4525673e-05,4.2099997e-05,1.0657934e-05,3.907501e-06,2.440832e-06,0.00017888565,6.214492e-05,4.2076613e-06,0.000105913896,1.3201332e-05,0.0047405725,8.314958e-05,8.0994687e-07,1.6659527e-06,0.00022427147,7.895025e-06,0.00015578285,2.3992693e-06,4.267215e-06,1.8963001e-05,9.793476e-06,0.0008171118,1.4093961e-05,3.826962e-05,2.4887677e-05,4.0178284e-06,4.38955e-07,2.806159e-06,7.5326134e-05,0.00019353369,0.008592757,2.9919906e-06
296,1.2988954e-05,1.6035241e-05,5.212279e-06,0.00018856087,8.741178e-06,0.00010800737,1.3159045e-05,1.5486088e-06,1.2959197e-05,6.9039957e-06,8.358995e-05,1.5079029e-06,1.7416518e-05,2.7944907e-06,3.554742e-05,1.3909462e-05,0.00015670172,2.8722088e-06,1.6077136e-05,2.6026326e-05,2.2966398e-05,0.00010252991,2.1171647e-05,1.0748911e-05,5.0601207e-06,5.2443847e-06,0.00028205317,0.00016965179,4.7174937e-05,9.938379e-06,3.5396558e-06,0.0022718704,0.0021813866,5.200916e-05,2.9919716e-05,1.2291867e-05,0.00010921947,2.6613568e-06,1.872203e-05,2.1742637e-05,1.19106535e-05,9.828445e-05,0.00040499406,8.739087e-06,0.000249733,0.00018952413,0.0014102148,5.6947947e-06,7.058235e-06,8.327792e-06,0.0010285188,0.94173825,1.4161851e-05,6.495388e-05,2.6248394e-05,0.0002677364,0.00067964924,2.7714061e-06,7.701963e-06,3.9157876e-05,3.7619066e-05,2.3141782e-05,8.530485e-06,3.214273e-05,0.012489069,2.4286448e-05,0.00015770816,2.012128e-06,0.00011722021,2.7450611e-05,2.5949382e-06,7.380724e-06,4.479529e-05,9.38714e-06,0.000373467,0.00045585562,2.3280672e-06,0.0002731431,0.0014559209,1.4802507e-05,2.0699676e-05,2.2550708e-05,3.0743522e-05,0.028610468,0.001988619,1.2999103e-05,3.6839888e-06,2.1540757e-06,0.00037834817,2.7533342e-06,0.00013487667,2.9571208e-06,4.428707e-06,5.548786e-06,5.126068e-05,4.7111566e-06,4.60956e-06,0.00077849196,7.0912347e-06
297,0.00021272515,0.00058502797,0.007334641,0.0022001395,0.0005400739,0.00083640224,0.0035446163,0.11132584,0.0007313181,0.00056070363,0.00143465,0.00026672907,0.0005113746,0.001379175,0.00036933794,0.00075941667,0.00046598277,0.032712005,0.00060833973,0.0010193698,0.00021159917,0.011197903,0.001690954,0.00030171114,0.00043353197,0.00062118535,0.0104004275,0.033727396,0.00074531726,0.000704581,0.0016711716,0.23040977,0.036328062,0.0023733084,0.0032185256,0.00070785044,0.008787568,0.0007131267,0.00080337125,0.0025269568,0.004326833,0.0019345946,0.061654504,0.00050470984,0.070388235,0.037217196,0.00465789,0.0006290888,0.00015095876,0.0033274225,0.0020460642,0.0018693731,0.0014130505,0.00013128658,0.0007430192,8.386811e-05,0.00031376406,0.028492797,0.058825128,0.00034240593,0.00533943,0.0004177029,0.0042958097,0.001446551,0.0019875069,0.0029832898,0.012185392,0.0009685652,0.0093913935,0.0006994326,0.00015664486,0.00014938421,0.0019663693,0.020344676,0.00040879604,0.01608973,0.00027990981,0.00092926045,0.0004527908,0.0009378175,0.00044700506,0.021572039,0.0004651108,0.015215145,0.0026079745,0.0011028056,0.0058049224,0.0004049751,0.04314942,0.0010586726,0.0017315234,0.0006843046,0.020966092,0.000169565,0.0029294488,0.0020949307,0.0005957567,0.00320415,0.0003413896
299,8.639194e-06,1.4261341e-06,0.0001551881,2.5465048e-05,5.9209897e-06,4.3620206e-05,2.6272843e-05,7.4511064e-07,3.5101687e-06,1.315852e-05,1.2161701e-06,6.3859295e-07,7.074184e-07,3.670063e-07,9.944843e-07,4.3194243e-05,2.0222476e-06,1.3324991e-06,1.5080096e-06,1.7182023e-05,7.961585e-06,0.00024408275,1.0270104e-05,0.0011157257,5.2399642e-05,0.0018153816,1.1252165e-06,1.2688129e-05,3.5215202e-05,0.00019714539,2.939087e-05,0.00027554785,4.0087652e-06,8.7154185e-06,0.00017714182,1.2594894e-06,0.00071922474,0.026585113,0.03314202,0.9276697,0.0061803753,7.781496e-06,3.963067e-06,1.6017118e-05,1.0929274e-06,8.361529e-06,8.0406085e-07,1.7732158e-05,2.5023228e-06,7.814212e-07,7.815826e-06,7.360651e-06,1.8496885e-06,3.3732616e-07,3.313593e-05,3.3665851e-06,3.6478036e-07,0.0005913149,2.6976868e-06,3.1587544e-05,1.1232282e-05,4.4069006e-06,8.624928e-06,8.336499e-07,1.4382848e-06,1.1241466e-05,1.0704573e-06,1.1153102e-05,1.1493715e-05,2.5895324e-06,5.4136162e-06,5.068847e-07,4.2166535e-05,6.564119e-07,4.532547e-06,2.5381048e-06,7.840668e-05,1.0759088e-05,4.651872e-06,1.3196914e-05,4.4272954e-07,2.4078056e-06,3.168566e-05,8.5599186e-07,8.723879e-05,3.9927312e-05,1.496768e-06,0.00012744527,1.9379374e-06,4.4934636e-06,1.5913696e-06,2.75044e-06,6.828474e-07,2.2801349e-07,5.040389e-06,1.5468614e-06,6.233279e-05,2.1943557e-05,2.777585e-06
300,1.8131133e-05,5.968801e-07,2.6280302e-05,1.3245825e-06,3.2974124e-06,3.268477e-06,5.3320227e-06,4.4497196e-07,7.949261e-08,0.000158515,9.703457e-07,1.2129751e-06,7.6652765e-07,1.836744e-07,1.6715357e-07,7.54101e-06,1.3612434e-07,4.747574e-07,9.602357e-06,1.5583867e-06,0.00014853959,3.3205608e-05,6.5448454e-05,0.98762137,0.0032108442,0.00038134592,3.7164867e-07,4.8383544e-07,0.000255875,0.00012865762,7.3081956e-06,1.19865545e-05,2.3290207e-07,1.4739693e-05,2.546884e-06,3.4371244e-06,1.1912236e-06,0.00031280846,0.00198961,0.00012604384,1.5498866e-06,2.478473e-07,2.2900214e-07,5.6443855e-06,5.6531474e-07,2.437785e-07,2.945707e-06,4.5327423e-07,1.9110003e-06,1.0127839e-06,2.8647855e-07,1.2567295e-06,4.09756e-06,8.473165e-07,0.0011385087,1.8120141e-05,2.9480606e-07,3.9384963e-06,2.0940428e-08,2.239238e-05,1.0799814e-05,5.7742305e-05,7.3259966e-06,1.2689031e-07,2.2395443e-06,0.00015090148,4.6400342e-07,6.7498163e-06,2.4615627e-05,1.6728969e-06,0.0037219957,1.1215346e-05,2.0042424e-05,1.2155793e-06,4.0945406e-06,3.6687302e-06,8.195258e-06,1.9466388e-06,8.0718684e-07,2.6240907e-05,6.1902947e-06,8.781321e-07,7.1639823e-07,3.7089254e-08,1.4790771e-06,8.891245e-06,7.664696e-06,1.2221948e-06,2.3716962e-06,2.2733187e-07,2.827253e-06,1.8797857e-06,2.2876345e-06,1.3231116e-06,5.4130002e-08,5.87272e-08,0.00012883921,3.744816e-06,6.667585e-06
301,0.00022121787,4.0669103e-05,0.0031383506,0.000523251,0.0002160337,0.00035310705,0.0007600152,0.0001326386,1.04911105e-05,0.001324886,0.0009686738,0.00019205733,0.00018903703,0.00011521572,3.527494e-05,0.0019652047,8.233389e-06,0.00017040913,0.0015740404,0.00020619978,0.0011434691,0.0054022865,0.043959223,0.14685984,0.17827083,0.0074462164,2.9611369e-05,0.00013618839,0.21091452,0.074171744,0.011575536,0.0012265503,7.795495e-05,0.0021939464,0.00087468507,0.00025696645,0.0005621097,0.0009866673,0.010912539,0.0009952758,4.9678987e-05,3.8508628e-05,6.5612665e-05,0.0007730689,0.0001464143,0.00014205584,0.0023259725,7.113004e-05,0.0004902892,0.00032845733,4.228184e-05,0.00014085186,0.0044242656,0.0019010378,0.05860416,0.010788719,0.00012291675,0.0002919224,3.3123665e-06,7.408874e-05,0.003782481,0.0053328797,0.0021949718,2.460184e-05,0.0003600043,0.0027250838,0.0002960297,0.0050298055,0.11232646,0.00057243014,0.013982199,0.00047389307,0.0003762097,0.0018105954,8.347834e-05,0.0013053429,0.00029650706,0.00011057503,2.1519752e-05,0.021116866,0.00075857603,0.0010558254,4.970761e-05,1.0895024e-05,5.315594e-05,0.0006742943,0.0017955793,0.00023849949,0.000353293,4.4967852e-05,0.00053765636,0.00014301791,0.02132345,0.0005996586,1.7500557e-05,1.1896152e-05,0.006522989,0.00018344993,0.0024377378
305,0.00091836054,0.00022611584,0.8790458,0.00045444976,0.00012840918,0.0053907987,0.00093946926,6.154146e-05,0.00020564336,0.0005010202,7.19225e-05,1.8106499e-05,4.739546e-05,2.6342314e-05,2.3563854e-05,0.00042256067,3.3816235e-05,7.139846e-05,5.579924e-05,0.00061435,0.000113624585,0.0005854012,2.8731996e-05,0.00027978272,0.00059779664,0.0012960511,5.5768218e-05,0.00038396457,0.0001195526,0.0001431821,0.0007288143,0.0067713144,0.0002618683,0.0004008377,0.0035080104,0.0004283091,0.00027953417,0.014462405,0.0071114553,0.023829957,0.014331612,0.00010275517,0.00032816792,0.00013396714,0.0001813568,0.0008022177,1.4333969e-05,0.00012415733,1.9677957e-05,1.4191205e-05,8.116178e-05,3.205858e-05,3.4331762e-05,9.12499e-06,0.0011470325,3.668058e-05,1.4254087e-05,0.0017822539,0.0010032877,0.0030035076,0.0003535728,0.00034732284,3.7980422e-05,5.5617224e-05,0.00013308671,0.002461662,9.4478244e-05,0.000307609,0.00081298087,0.0006382359,0.00019876951,9.445032e-05,0.0009336998,0.00018489477,2.3445633e-05,0.0002260449,0.009562794,6.507554e-05,9.903369e-05,7.148138e-05,5.581009e-05,0.0008586937,0.00081971084,2.4842102e-05,0.0010677243,0.0018063812,0.00053644,0.0021376514,2.855989e-05,0.0002941486,0.0006806905,3.024975e-05,7.017091e-05,1.1672988e-05,0.00016019799,4.4415134e-05,0.0005389403,0.000101852704,0.00019025778
308,2.4202223e-05,4.3021617e-05,5.3625403e-08,2.8772827e-05,2.6781308e-08,1.3504072e-07,9.1964445e-08,2.6628285e-07,5.1067877e-06,3.3531256e-07,8.27442e-08,6.150833e-08,0.00011852488,1.1113741e-07,1.0562792e-06,1.692152e-08,2.9150983e-06,7.167928e-07,1.4984583e-07,7.96776e-06,7.6138535e-06,9.7144e-08,2.8523619e-08,2.4979736e-08,6.994538e-08,3.058947e-08,0.00031488214,4.7898446e-08,7.1591626e-09,7.3623805e-09,1.073863e-08,6.4116605e-08,7.2540914e-08,1.3055597e-07,1.2086424e-07,1.9361252e-08,6.4738987e-07,1.6939823e-07,2.3095464e-07,6.144171e-07,3.120709e-07,0.99769324,2.0789663e-08,6.291954e-08,4.6594113e-08,4.7672663e-07,1.6978915e-07,0.00010054289,0.0014693033,9.222846e-08,1.436602e-05,4.867982e-07,7.198271e-08,1.9285676e-06,1.1216007e-06,5.2941976e-07,1.5822798e-07,3.9629153e-08,4.031575e-07,1.2255332e-06,8.8647546e-08,3.2676677e-08,3.7184076e-08,1.874245e-07,2.4835268e-08,1.193801e-06,5.834485e-09,1.4837086e-08,2.3373879e-07,1.8886982e-07,3.441071e-08,3.0239782e-08,7.412801e-08,3.8955776e-09,1.1112237e-07,2.5883248e-06,1.4770915e-06,4.9773835e-08,2.2003404e-07,1.7247726e-07,3.8013344e-08,2.4708546e-08,5.152614e-07,7.397286e-06,2.747855e-06,8.2141996e-05,3.5985212e-07,6.9916773e-06,6.8560695e-09,8.6819654e-07,2.4531454e-07,3.5745088e-06,1.908836e-09,3.1532746e-08,3.1523774e-05,1.8253514e-06,2.3146098e-08,1.1023211e-06,1.0593092e-05
312,5.8925426e-08,8.627482e-09,1.6513774e-05,2.4929712e-08,1.8441717e-08,1.5024078e-07,2.3949898e-08,1.95524e-09,3.6737957e-09,2.883098e-07,1.1606165e-07,4.712112e-09,9.426585e-09,2.5129012e-09,2.2412458e-08,1.741593e-08,3.849723e-09,7.3147626e-09,1.3547615e-06,1.2260745e-08,2.1903675e-08,8.94627e-08,6.286976e-08,3.4125432e-07,3.604051e-07,8.1014315e-09,2.9755519e-08,2.7818453e-06,7.382722e-07,7.497807e-08,1.6388543e-07,2.6605264e-07,7.089535e-09,2.408104e-08,4.9810074e-06,1.435783e-07,1.8902831e-08,9.515534e-09,1.6337155e-07,9.420365e-09,1.3484891e-08,1.7620309e-09,2.899644e-06,1.2038304e-07,1.1709856e-06,5.0026796e-09,2.620855e-09,1.0797907e-08,2.5628708e-08,3.1653205e-08,5.861839e-08,2.5109141e-08,4.1817316e-08,9.678148e-09,3.253456e-05,2.554522e-07,6.388771e-08,1.8592598e-08,1.0951372e-08,1.7580747e-07,3.37207e-08,0.99905103,3.811448e-08,8.815942e-08,3.4512382e-07,1.4754176e-08,5.784898e-07,6.2365194e-07,7.9521196e-05,2.5550653e-05,6.0821066e-07,1.4580054e-07,3.7095162e-07,9.5015514e-07,5.7590483e-09,2.277927e-07,1.3374032e-06,5.7620284e-08,3.2511377e-08,3.754397e-08,2.1082043e-08,4.9368746e-06,3.48578e-08,5.911463e-09,1.1234237e-08,2.1252913e-07,6.5033106e-07,1.8545563e-08,6.04826e-08,4.4092463e-08,0.0007346086,2.8858347e-09,1.3161622e-07,5.905862e-09,7.0081124e-10,3.3763612e-09,3.0997067e-05,1.2288213e-07,5.7023552e-08
313,9.891202e-06,6.123036e-08,1.4131174e-06,4.864063e-07,6.247543e-08,3.0252966e-07,1.7267432e-07,5.7763465e-08,6.172116e-09,1.4530005e-05,1.2705763e-07,8.898826e-08,1.04129334e-07,7.507927e-08,3.4158376e-08,2.8299323e-07,4.294416e-09,9.155145e-08,7.416336e-05,6.446869e-08,3.622645e-06,1.0938663e-06,1.5974e-05,0.00019562004,0.99917525,1.5208889e-06,5.655295e-08,1.813592e-07,5.7784215e-05,3.1348122e-06,3.0334393e-06,6.8969314e-08,4.4048414e-09,1.0751363e-06,3.767549e-07,8.3935976e-07,1.7825748e-08,5.06985e-07,1.6934331e-06,1.1111436e-07,4.9982294e-08,1.3107581e-08,3.0296025e-08,1.6814898e-05,4.5451365e-08,1.3576202e-08,6.502032e-08,6.7037725e-08,1.0413625e-06,1.0194477e-06,1.82913e-08,5.547689e-08,5.495728e-07,4.3206373e-07,5.011755e-05,1.4210923e-06,2.822986e-07,9.400683e-08,4.0481276e-09,8.2102633e-07,1.8262681e-06,1.839303e-05,4.772044e-07,7.4181074e-08,7.6408355e-08,7.27397e-06,8.86628e-08,6.9804776e-07,4.7173276e-06,1.896376e-06,0.00027528714,2.4008988e-05,5.919149e-07,9.700244e-07,5.4486843e-08,1.9147542e-06,1.9323222e-06,2.2196363e-07,4.83604e-08,7.860908e-07,1.4076805e-06,1.4044483e-07,7.299285e-08,3.6718215e-09,2.3014703e-08,1.1478269e-06,7.265138e-06,7.852543e-08,3.6927796e-07,7.009472e-08,1.984035e-06,3.9826696e-07,8.4149093e-07,3.7689256e-07,1.0525304e-09,6.6928716e-09,5.211875e-06,7.1069763e-07,1.4073289e-06
316,7.1389096e-08,5.921672e-08,3.531104e-07,1.3598527e-07,1.8456793e-08,3.1544488e-07,2.3189735e-08,6.2133976e-10,3.0584246e-08,4.930192e-08,1.1548678e-06,9.060313e-09,7.3004436e-08,2.412257e-08,5.940573e-07,4.139406e-08,1.0554198e-05,3.9093733e-09,1.7584198e-05,2.3466802e-08,5.6464266e-08,6.7614885e-05,1.41954815e-05,7.982084e-07,4.491291e-06,1.845538e-05,1.2683657e-06,0.00055886066,1.11969655e-07,4.4128935e-08,1.9419639e-07,1.1027132e-06,2.7007754e-08,3.6368146e-08,3.8688722e-07,3.3021917e-07,2.8306408e-07,1.6931446e-08,1.3587173e-07,7.589802e-07,4.4594767e-06,9.658387e-07,1.1503308e-07,1.3847111e-05,1.9984034e-06,2.2775266e-09,1.9172134e-07,1.4320993e-08,1.331164e-08,8.294637e-08,2.4987682e-07,2.2271233e-06,1.2721307e-08,3.6398662e-09,1.863049e-08,7.93626e-09,9.715312e-07,2.879017e-07,2.7770257e-08,2.4921887e-08,1.18308535e-07,4.341622e-07,7.3508777e-06,1.05471436e-07,4.3036593e-07,3.3243367e-08,7.770712e-06,6.2297794e-08,2.0514513e-07,4.7528186e-08,1.054664e-07,4.3192774e-08,3.016443e-06,1.0243272e-07,3.1591574e-07,4.2128144e-07,2.7562768e-08,0.0028464936,2.9372557e-06,4.8456514e-09,1.2518062e-08,1.4287224e-07,1.7518158e-08,8.406963e-07,4.4530804e-08,7.92093e-08,5.1720722e-08,1.7333823e-08,1.2945993e-05,5.6486673e-08,1.3289537e-07,6.5286536e-06,1.0254919e-08,1.8722966e-08,3.2458363e-08,1.4894929e-06,5.230021e-06,0.9963762,2.1416984e-07
